"product","date","revenue","units"
15209,2012-02-06,35889,947
15218,2012-02-06,0,1
15229,2012-02-06,3150,1181
15281,2012-02-06,0,1
15285,2012-02-06,38757,824
15358,2012-02-06,13985,1198
15575,2012-02-06,0,1
15649,2012-02-06,28603,1755
15735,2012-02-06,6603,3
15766,2012-02-06,8988,250
15840,2012-02-06,4694,1837
15953,2012-02-06,38584,969
15982,2012-02-06,7663,780
16025,2012-02-06,6400,1140
16183,2012-02-06,0,1
16353,2012-02-06,98823,225
16626,2012-02-06,0,1
16717,2012-02-06,0,1
16738,2012-02-06,0,1
16761,2012-02-06,29314,1138
16892,2012-02-06,2876,311
16902,2012-02-06,3325,598
16909,2012-02-06,9250,180
17153,2012-02-06,199282,604
17158,2012-02-06,0,1
17341,2012-02-06,34716,1054
17342,2012-02-06,30780,989
17356,2012-02-06,3888,721
17370,2012-02-06,0,1
17598,2012-02-06,3443,634
17752,2012-02-06,0,1
17790,2012-02-06,21672,479
17876,2012-02-06,235410,1666
17960,2012-02-06,11849,1330
17970,2012-02-06,14007,1479
17989,2012-02-06,0,1
18079,2012-02-06,13648,744
18105,2012-02-06,4070,97
18164,2012-02-06,30064,814
18214,2012-02-06,0,1
18223,2012-02-06,9044,3
18375,2012-02-06,11473,907
18416,2012-02-06,0,1
859,2012-02-13,4450,2
863,2012-02-13,4404,250
869,2012-02-13,5800,415
871,2012-02-13,0,1
880,2012-02-13,6463,648
881,2012-02-13,12589,1666
883,2012-02-13,9134,887
890,2012-02-13,16820,2
892,2012-02-13,11103,1365
893,2012-02-13,10595,990
894,2012-02-13,8675,1546
959,2012-02-13,0,1
963,2012-02-13,0,1
969,2012-02-13,0,1
971,2012-02-13,0,1
980,2012-02-13,12000,2
981,2012-02-13,0,1
983,2012-02-13,0,1
990,2012-02-13,0,1
992,2012-02-13,0,1
993,2012-02-13,0,1
994,2012-02-13,0,1
1799,2012-02-13,5034,649
1800,2012-02-13,6428,1140
1802,2012-02-13,16938,1845
2022,2012-02-13,0,1
2031,2012-02-13,0,1
2060,2012-02-13,0,1
2080,2012-02-13,0,1
2083,2012-02-13,6782,887
2155,2012-02-13,0,1
2186,2012-02-13,0,1
2250,2012-02-13,0,1
2261,2012-02-13,0,1
2286,2012-02-13,8604,1755
2332,2012-02-13,9900,1015
2342,2012-02-13,12872,832
2371,2012-02-13,0,1
2394,2012-02-13,25221,1845
2673,2012-02-13,0,1
2692,2012-02-13,11620,1038
2810,2012-02-13,2924,305
2825,2012-02-13,0,1
2897,2012-02-13,0,1
3004,2012-02-13,23581,1736
3005,2012-02-13,35231,598
3006,2012-02-13,23687,1767
3031,2012-02-13,36551,299
3130,2012-02-13,31285,299
3207,2012-02-13,40090,1793
3278,2012-02-13,20090,788
3384,2012-02-13,0,1
3428,2012-02-13,8880,502
3431,2012-02-13,3886,1766
3432,2012-02-13,3749,1329
3437,2012-02-13,1350,2
3451,2012-02-13,0,1
3518,2012-02-13,0,1
3547,2012-02-13,0,1
3707,2012-02-13,0,1
3738,2012-02-13,11680,1105
3768,2012-02-13,2398,1811
3822,2012-02-13,120396,280
3841,2012-02-13,32374,403
3982,2012-02-13,2880,1745
4058,2012-02-13,11002,598
4145,2012-02-13,0,1
4216,2012-02-13,0,1
4329,2012-02-13,0,1
4376,2012-02-13,2683,1837
4402,2012-02-13,2679,1811
4404,2012-02-13,0,1
4413,2012-02-13,2584,1687
4445,2012-02-13,0,1
4620,2012-02-13,0,1
4636,2012-02-13,0,1
4652,2012-02-13,2850,143
5034,2012-02-13,16604,416
5097,2012-02-13,15934,97
5106,2012-02-13,0,1
5204,2012-02-13,21377,299
5239,2012-02-13,0,1
5257,2012-02-13,11502,1766
5277,2012-02-13,11788,305
5309,2012-02-13,20217,1514
5328,2012-02-13,0,1
5429,2012-02-13,12570,781
5434,2012-02-13,18737,1717
5545,2012-02-13,9591,887
5546,2012-02-13,13229,1431
5587,2012-02-13,0,1
5621,2012-02-13,12650,1140
5694,2012-02-13,0,1
5770,2012-02-13,0,1
5802,2012-02-13,24854,225
5805,2012-02-13,44733,737
5828,2012-02-13,51496,1503
5855,2012-02-13,143539,1817
5928,2012-02-13,0,1
5933,2012-02-13,4922,1514
5942,2012-02-13,6028,358
5950,2012-02-13,3383,1556
5977,2012-02-13,14912,1755
5980,2012-02-13,45775,1620
5981,2012-02-13,43504,1362
5982,2012-02-13,69358,1276
5984,2012-02-13,50086,1568
5985,2012-02-13,160271,656
5987,2012-02-13,23142,358
5989,2012-02-13,63106,1437
5992,2012-02-13,26689,577
5995,2012-02-13,0,1
5996,2012-02-13,4478,1556
6009,2012-02-13,2840,479
6010,2012-02-13,4824,1291
6011,2012-02-13,0,1
6014,2012-02-13,28822,1056
6015,2012-02-13,26718,1353
6018,2012-02-13,16975,662
6019,2012-02-13,27625,1633
6022,2012-02-13,107055,1556
6023,2012-02-13,0,1
6024,2012-02-13,0,1
6025,2012-02-13,64673,1428
6026,2012-02-13,49662,1703
6032,2012-02-13,14923,940
6050,2012-02-13,28089,920
6060,2012-02-13,18707,41
6063,2012-02-13,39856,572
6064,2012-02-13,22182,330
6065,2012-02-13,14904,480
6066,2012-02-13,53222,1711
6075,2012-02-13,20680,1697
6076,2012-02-13,30962,1042
6078,2012-02-13,0,1
6079,2012-02-13,2640,648
6081,2012-02-13,38464,29
6082,2012-02-13,34254,1161
6083,2012-02-13,18220,1115
6088,2012-02-13,0,1
6090,2012-02-13,0,1
6124,2012-02-13,95153,1695
6126,2012-02-13,29514,1311
6127,2012-02-13,79506,1289
6130,2012-02-13,73498,1544
6136,2012-02-13,37485,718
6145,2012-02-13,0,1
6146,2012-02-13,4820,1665
6149,2012-02-13,7032,888
6152,2012-02-13,18400,2
6160,2012-02-13,22680,2
6169,2012-02-13,15108,1266
6176,2012-02-13,11633,52
6179,2012-02-13,0,1
6210,2012-02-13,9346,347
6221,2012-02-13,82940,432
6235,2012-02-13,0,1
6249,2012-02-13,4765,1536
6253,2012-02-13,0,1
6270,2012-02-13,8506,1365
6279,2012-02-13,0,1
6296,2012-02-13,13336,1317
6297,2012-02-13,15587,1322
6298,2012-02-13,13556,1178
6299,2012-02-13,11787,1104
6300,2012-02-13,12882,1226
6301,2012-02-13,12266,1153
6302,2012-02-13,3916,1525
6303,2012-02-13,2832,969
6304,2012-02-13,0,1
6305,2012-02-13,0,1
6306,2012-02-13,21475,1223
6308,2012-02-13,10655,1316
6309,2012-02-13,11168,1140
6312,2012-02-13,19143,424
6313,2012-02-13,12730,1455
6316,2012-02-13,6445,190
6317,2012-02-13,7001,292
6318,2012-02-13,0,1
6365,2012-02-13,0,1
6504,2012-02-13,0,1
6643,2012-02-13,0,1
6675,2012-02-13,0,1
6706,2012-02-13,9823,1767
6709,2012-02-13,0,1
6761,2012-02-13,0,1
6799,2012-02-13,0,1
6808,2012-02-13,6806,1329
6814,2012-02-13,7784,1556
6818,2012-02-13,0,1
6882,2012-02-13,0,1
6932,2012-02-13,0,1
6969,2012-02-13,0,1
6971,2012-02-13,5830,1579
7165,2012-02-13,57499,1736
7198,2012-02-13,18765,716
7270,2012-02-13,0,1
7327,2012-02-13,0,1
7489,2012-02-13,0,1
7769,2012-02-13,7955,1420
7770,2012-02-13,48251,1579
7800,2012-02-13,44859,1515
7916,2012-02-13,0,1
7979,2012-02-13,31261,931
7994,2012-02-13,162123,1303
8033,2012-02-13,95575,1850
8035,2012-02-13,43095,1278
8098,2012-02-13,15682,340
8123,2012-02-13,5486,1280
8153,2012-02-13,32437,1499
8188,2012-02-13,19236,1773
8207,2012-02-13,0,1
8214,2012-02-13,0,1
8231,2012-02-13,1575,1442
8246,2012-02-13,0,1
8288,2012-02-13,0,1
8348,2012-02-13,3375,3
8421,2012-02-13,0,1
8478,2012-02-13,0,1
8504,2012-02-13,0,1
8642,2012-02-13,133284,1149
8676,2012-02-13,30282,1503
8717,2012-02-13,8611,727
8789,2012-02-13,201856,449
8842,2012-02-13,5722,1341
9097,2012-02-13,41860,1198
9257,2012-02-13,15437,365
9318,2012-02-13,0,1
9362,2012-02-13,0,1
9442,2012-02-13,9990,989
9453,2012-02-13,0,1
9686,2012-02-13,0,1
9711,2012-02-13,45400,648
9932,2012-02-13,22882,1251
10020,2012-02-13,0,1
10230,2012-02-13,216922,1180
10233,2012-02-13,150986,963
10255,2012-02-13,0,1
10316,2012-02-13,0,1
10448,2012-02-13,0,1
10511,2012-02-13,0,1
10524,2012-02-13,0,1
10653,2012-02-13,0,1
10772,2012-02-13,0,1
10810,2012-02-13,0,1
11004,2012-02-13,9800,1442
11270,2012-02-13,0,1
11271,2012-02-13,0,1
11379,2012-02-13,46293,296
11434,2012-02-13,0,1
11486,2012-02-13,0,1
11600,2012-02-13,0,1
11613,2012-02-13,0,1
11637,2012-02-13,0,1
11652,2012-02-13,0,1
11655,2012-02-13,11535,1420
11750,2012-02-13,0,1
11789,2012-02-13,0,1
11805,2012-02-13,0,1
11822,2012-02-13,0,1
11825,2012-02-13,19223,1767
11827,2012-02-13,0,1
11834,2012-02-13,0,1
11889,2012-02-13,0,1
11961,2012-02-13,0,1
11971,2012-02-13,57167,73
11975,2012-02-13,2990,2
12002,2012-02-13,0,1
12006,2012-02-13,3940,2
12091,2012-02-13,0,1
12166,2012-02-13,0,1
12202,2012-02-13,0,1
12223,2012-02-13,0,1
12316,2012-02-13,0,1
12400,2012-02-13,0,1
12538,2012-02-13,0,1
12600,2012-02-13,0,1
12615,2012-02-13,16423,1375
12670,2012-02-13,19901,1564
12760,2012-02-13,0,1
12807,2012-02-13,0,1
12976,2012-02-13,46271,1099
13062,2012-02-13,10722,772
13079,2012-02-13,4923,24
13080,2012-02-13,0,1
13082,2012-02-13,0,1
13083,2012-02-13,0,1
13084,2012-02-13,9728,1073
13085,2012-02-13,8055,1687
13086,2012-02-13,12855,204
13087,2012-02-13,12632,424
13089,2012-02-13,15894,990
13091,2012-02-13,0,1
13092,2012-02-13,0,1
13111,2012-02-13,8891,1019
13117,2012-02-13,10860,940
13118,2012-02-13,9720,1492
13147,2012-02-13,25207,1255
13150,2012-02-13,9636,1266
13173,2012-02-13,31994,1404
13200,2012-02-13,0,1
13201,2012-02-13,2460,2
13210,2012-02-13,15527,1302
13213,2012-02-13,7338,285
13216,2012-02-13,0,1
13217,2012-02-13,17399,1194
13225,2012-02-13,8183,340
13235,2012-02-13,17596,1323
13241,2012-02-13,15475,883
13243,2012-02-13,26823,1315
13244,2012-02-13,10677,960
13259,2012-02-13,19764,780
13262,2012-02-13,5865,1687
13263,2012-02-13,0,1
13270,2012-02-13,7652,1556
13273,2012-02-13,13740,1296
13288,2012-02-13,13177,1316
13290,2012-02-13,11414,275
13294,2012-02-13,18201,545
13296,2012-02-13,9321,150
13298,2012-02-13,96391,993
13300,2012-02-13,7886,1736
13301,2012-02-13,10567,251
13302,2012-02-13,8562,1801
13304,2012-02-13,36558,1640
13305,2012-02-13,44326,1504
13309,2012-02-13,14415,1119
13311,2012-02-13,12025,1002
13313,2012-02-13,10508,841
13314,2012-02-13,24117,865
13315,2012-02-13,59389,465
13320,2012-02-13,17879,949
13323,2012-02-13,9544,814
13325,2012-02-13,12096,1442
13326,2012-02-13,28738,828
13331,2012-02-13,8409,1069
13332,2012-02-13,24294,900
13334,2012-02-13,7073,535
13336,2012-02-13,13320,1665
13337,2012-02-13,5629,1766
13344,2012-02-13,25638,678
13347,2012-02-13,0,1
13349,2012-02-13,8724,488
13359,2012-02-13,16150,650
13362,2012-02-13,0,1
13364,2012-02-13,43141,1595
13367,2012-02-13,2770,13
13370,2012-02-13,0,1
13374,2012-02-13,12875,839
13380,2012-02-13,15752,1130
13381,2012-02-13,16737,1326
13382,2012-02-13,17863,1332
13383,2012-02-13,32402,70
13384,2012-02-13,14250,1208
13385,2012-02-13,11739,1249
13402,2012-02-13,8364,1054
13403,2012-02-13,8380,990
13405,2012-02-13,3637,1280
13406,2012-02-13,0,1
13407,2012-02-13,4399,1514
13414,2012-02-13,0,1
13416,2012-02-13,4100,1266
13426,2012-02-13,34048,266
13428,2012-02-13,11384,744
13429,2012-02-13,12656,781
13432,2012-02-13,1710,648
13433,2012-02-13,2880,1329
13438,2012-02-13,20269,1228
13439,2012-02-13,27278,984
13443,2012-02-13,10261,1589
13444,2012-02-13,7044,1687
13446,2012-02-13,14690,2
13453,2012-02-13,7415,190
13458,2012-02-13,26345,800
13461,2012-02-13,93419,767
13463,2012-02-13,506510,1542
13464,2012-02-13,0,1
13467,2012-02-13,92498,479
13482,2012-02-13,9277,915
13499,2012-02-13,0,1
13515,2012-02-13,14519,1571
13520,2012-02-13,42631,560
13526,2012-02-13,16491,1169
13527,2012-02-13,32050,727
13528,2012-02-13,93475,1476
13531,2012-02-13,22207,1150
13532,2012-02-13,51272,1543
13533,2012-02-13,14269,1261
13535,2012-02-13,0,1
13537,2012-02-13,0,1
13550,2012-02-13,0,1
13554,2012-02-13,0,1
13556,2012-02-13,131414,50
13561,2012-02-13,7473,525
13571,2012-02-13,11257,234
13574,2012-02-13,8430,1119
13582,2012-02-13,24120,1263
13594,2012-02-13,13650,1181
13595,2012-02-13,25980,1442
13596,2012-02-13,58372,1442
13600,2012-02-13,17341,1014
13604,2012-02-13,39707,887
13611,2012-02-13,11701,1589
13615,2012-02-13,101277,733
13627,2012-02-13,7565,491
13628,2012-02-13,4098,13
13629,2012-02-13,9709,204
13633,2012-02-13,14244,1081
13637,2012-02-13,23954,1380
13643,2012-02-13,30672,1049
13644,2012-02-13,63713,1179
13645,2012-02-13,15990,1090
13650,2012-02-13,5410,508
13651,2012-02-13,5527,870
13653,2012-02-13,25845,1675
13658,2012-02-13,14520,471
13663,2012-02-13,9517,1199
13664,2012-02-13,0,1
13666,2012-02-13,6370,311
13684,2012-02-13,42207,1677
13685,2012-02-13,15322,317
13688,2012-02-13,10183,716
13781,2012-02-13,33247,176
13782,2012-02-13,24273,1457
13790,2012-02-13,18658,949
13792,2012-02-13,15733,888
13796,2012-02-13,16762,854
13797,2012-02-13,30111,1347
13805,2012-02-13,13056,3
13890,2012-02-13,31961,727
13892,2012-02-13,71066,947
13893,2012-02-13,0,1
13894,2012-02-13,0,1
13917,2012-02-13,0,1
13930,2012-02-13,21789,1271
13931,2012-02-13,43742,1436
13934,2012-02-13,45925,738
13935,2012-02-13,150975,17
13936,2012-02-13,104084,782
13938,2012-02-13,93603,171
13940,2012-02-13,77356,30
14105,2012-02-13,0,1
14128,2012-02-13,0,1
14193,2012-02-13,0,1
14339,2012-02-13,0,1
14365,2012-02-13,0,1
14371,2012-02-13,0,1
14427,2012-02-13,0,1
14453,2012-02-13,0,1
14521,2012-02-13,19150,1329
14618,2012-02-13,0,1
14821,2012-02-13,0,1
14835,2012-02-13,0,1
14840,2012-02-13,4418,479
15071,2012-02-13,7894,317
15096,2012-02-13,0,1
15159,2012-02-13,45261,1406
15209,2012-02-13,41526,1025
15218,2012-02-13,0,1
15229,2012-02-13,3180,648
15281,2012-02-13,0,1
15285,2012-02-13,41995,875
15358,2012-02-13,15054,1224
15575,2012-02-13,0,1
15649,2012-02-13,31468,1837
15735,2012-02-13,5000,1329
15766,2012-02-13,7555,989
15840,2012-02-13,5325,1736
15953,2012-02-13,34633,887
15982,2012-02-13,8976,841
16025,2012-02-13,6012,1160
16183,2012-02-13,0,1
16353,2012-02-13,78512,4
16626,2012-02-13,0,1
16717,2012-02-13,0,1
16738,2012-02-13,0,1
16761,2012-02-13,32583,1222
16892,2012-02-13,3937,513
16902,2012-02-13,4578,772
16909,2012-02-13,6033,1181
17153,2012-02-13,254667,832
17158,2012-02-13,0,1
17341,2012-02-13,36246,1305
17342,2012-02-13,0,1
17356,2012-02-13,3319,376
17370,2012-02-13,0,1
17598,2012-02-13,3319,440
17752,2012-02-13,0,1
17790,2012-02-13,13493,1442
17876,2012-02-13,166675,1409
17960,2012-02-13,11828,1398
17970,2012-02-13,15224,1687
17989,2012-02-13,0,1
18079,2012-02-13,11237,1766
18105,2012-02-13,15972,887
18164,2012-02-13,37637,1182
18214,2012-02-13,0,1
18223,2012-02-13,9154,180
18375,2012-02-13,11042,916
18416,2012-02-13,0,1
859,2012-02-20,0,1
863,2012-02-20,2170,1665
869,2012-02-20,850,648
871,2012-02-20,7597,1181
880,2012-02-20,0,1
881,2012-02-20,11853,1305
883,2012-02-20,6143,1329
890,2012-02-20,1875,648
892,2012-02-20,8129,1398
893,2012-02-20,6010,915
894,2012-02-20,9024,1767
959,2012-02-20,0,1
963,2012-02-20,0,1
969,2012-02-20,0,1
971,2012-02-20,0,1
980,2012-02-20,0,1
981,2012-02-20,9000,989
983,2012-02-20,3680,989
990,2012-02-20,0,1
992,2012-02-20,0,1
993,2012-02-20,0,1
994,2012-02-20,0,1
1799,2012-02-20,7185,1090
1800,2012-02-20,8199,1305
1802,2012-02-20,12574,1589
2022,2012-02-20,0,1
2031,2012-02-20,0,1
2060,2012-02-20,0,1
2080,2012-02-20,0,1
2083,2012-02-20,5939,702
2155,2012-02-20,0,1
2186,2012-02-20,0,1
2250,2012-02-20,0,1
2261,2012-02-20,0,1
2286,2012-02-20,9173,1811
2332,2012-02-20,9913,1001
2342,2012-02-20,13126,788
2371,2012-02-20,0,1
2394,2012-02-20,19066,1568
2673,2012-02-20,0,1
2692,2012-02-20,8580,781
2810,2012-02-20,2571,180
2825,2012-02-20,0,1
2897,2012-02-20,0,1
3004,2012-02-20,25001,1811
3005,2012-02-20,30689,520
3006,2012-02-20,24205,72
3031,2012-02-20,52293,234
3130,2012-02-20,44759,234
3207,2012-02-20,41366,174
3278,2012-02-20,20620,815
3384,2012-02-20,0,1
3428,2012-02-20,7724,459
3431,2012-02-20,5559,1766
3432,2012-02-20,4330,1181
3437,2012-02-20,0,1
3451,2012-02-20,0,1
3518,2012-02-20,0,1
3547,2012-02-20,0,1
3707,2012-02-20,0,1
3738,2012-02-20,11170,1205
3768,2012-02-20,1919,1536
3822,2012-02-20,76854,1778
3841,2012-02-20,37040,564
3982,2012-02-20,2559,63
4058,2012-02-20,10526,545
4145,2012-02-20,0,1
4216,2012-02-20,0,1
4329,2012-02-20,0,1
4376,2012-02-20,2881,24
4402,2012-02-20,2255,4
4404,2012-02-20,0,1
4413,2012-02-20,2238,1725
4445,2012-02-20,970,648
4620,2012-02-20,0,1
4636,2012-02-20,0,1
4652,2012-02-20,3495,251
5034,2012-02-20,19136,502
5097,2012-02-20,11209,97
5106,2012-02-20,0,1
5204,2012-02-20,30584,234
5239,2012-02-20,2660,648
5257,2012-02-20,10650,3
5277,2012-02-20,11193,3
5309,2012-02-20,18321,1707
5328,2012-02-20,0,1
5429,2012-02-20,12154,97
5434,2012-02-20,25854,150
5545,2012-02-20,11357,1073
5546,2012-02-20,12469,1223
5587,2012-02-20,0,1
5621,2012-02-20,13027,1014
5694,2012-02-20,0,1
5770,2012-02-20,0,1
5802,2012-02-20,24473,181
5805,2012-02-20,45912,604
5828,2012-02-20,47118,1568
5855,2012-02-20,177523,260
5928,2012-02-20,0,1
5933,2012-02-20,5039,1479
5942,2012-02-20,7223,488
5950,2012-02-20,3568,1665
5977,2012-02-20,19249,1828
5980,2012-02-20,46257,1613
5981,2012-02-20,47627,1389
5982,2012-02-20,74270,1306
5984,2012-02-20,45926,1579
5985,2012-02-20,170441,724
5987,2012-02-20,19690,225
5989,2012-02-20,62854,1440
5992,2012-02-20,27619,760
5995,2012-02-20,0,1
5996,2012-02-20,6260,1665
6009,2012-02-20,3102,887
6010,2012-02-20,5808,1353
6011,2012-02-20,0,1
6014,2012-02-20,27015,1040
6015,2012-02-20,25323,1223
6018,2012-02-20,14472,508
6019,2012-02-20,31608,1845
6022,2012-02-20,0,1
6023,2012-02-20,0,1
6024,2012-02-20,0,1
6025,2012-02-20,52634,1338
6026,2012-02-20,46485,1711
6032,2012-02-20,13995,1014
6050,2012-02-20,28742,917
6060,2012-02-20,15396,1725
6063,2012-02-20,40247,525
6064,2012-02-20,20554,275
6065,2012-02-20,14289,508
6066,2012-02-20,46407,1608
6075,2012-02-20,14496,1557
6076,2012-02-20,31084,1045
6078,2012-02-20,0,1
6079,2012-02-20,0,1
6081,2012-02-20,41100,115
6082,2012-02-20,31433,1055
6083,2012-02-20,18501,1106
6088,2012-02-20,0,1
6090,2012-02-20,0,1
6124,2012-02-20,93568,1693
6126,2012-02-20,28414,1282
6127,2012-02-20,71197,1228
6130,2012-02-20,72899,1521
6136,2012-02-20,34565,659
6145,2012-02-20,0,1
6146,2012-02-20,4203,1556
6149,2012-02-20,7230,800
6152,2012-02-20,0,1
6160,2012-02-20,22620,2
6169,2012-02-20,17404,1455
6176,2012-02-20,8831,1828
6179,2012-02-20,0,1
6210,2012-02-20,8324,282
6221,2012-02-20,79282,348
6235,2012-02-20,0,1
6249,2012-02-20,4421,1525
6253,2012-02-20,0,1
6270,2012-02-20,9261,1387
6279,2012-02-20,0,1
6296,2012-02-20,14977,1331
6297,2012-02-20,12860,1216
6298,2012-02-20,13983,1244
6299,2012-02-20,15176,1249
6300,2012-02-20,12184,1127
6301,2012-02-20,12494,1104
6302,2012-02-20,4180,1557
6303,2012-02-20,3750,744
6304,2012-02-20,0,1
6305,2012-02-20,0,1
6306,2012-02-20,19840,1223
6308,2012-02-20,12247,1409
6309,2012-02-20,11530,1105
6312,2012-02-20,18741,306
6313,2012-02-20,12952,1443
6316,2012-02-20,5947,63
6317,2012-02-20,6322,4
6318,2012-02-20,0,1
6365,2012-02-20,0,1
6504,2012-02-20,0,1
6643,2012-02-20,0,1
6675,2012-02-20,0,1
6706,2012-02-20,6136,1398
6709,2012-02-20,0,1
6761,2012-02-20,7867,1181
6799,2012-02-20,0,1
6808,2012-02-20,9167,1329
6814,2012-02-20,9800,1556
6818,2012-02-20,5100,989
6882,2012-02-20,0,1
6932,2012-02-20,0,1
6969,2012-02-20,0,1
6971,2012-02-20,6790,1767
7165,2012-02-20,48921,1736
7198,2012-02-20,20115,683
7270,2012-02-20,0,1
7327,2012-02-20,0,1
7489,2012-02-20,0,1
7769,2012-02-20,8753,1341
7770,2012-02-20,37940,1251
7800,2012-02-20,35956,1371
7916,2012-02-20,0,1
7979,2012-02-20,30432,900
7994,2012-02-20,213933,1445
8033,2012-02-20,98686,1843
8035,2012-02-20,40094,1147
8098,2012-02-20,14942,366
8123,2012-02-20,8712,1353
8153,2012-02-20,32684,1486
8188,2012-02-20,21095,1853
8207,2012-02-20,0,1
8214,2012-02-20,0,1
8231,2012-02-20,1755,1766
8246,2012-02-20,0,1
8288,2012-02-20,0,1
8348,2012-02-20,2353,1556
8421,2012-02-20,0,1
8478,2012-02-20,0,1
8504,2012-02-20,0,1
8642,2012-02-20,168616,1293
8676,2012-02-20,28903,1468
8717,2012-02-20,8290,564
8789,2012-02-20,201858,458
8842,2012-02-20,5248,1330
9097,2012-02-20,45203,1262
9257,2012-02-20,19684,702
9318,2012-02-20,0,1
9362,2012-02-20,0,1
9442,2012-02-20,9990,2
9453,2012-02-20,0,1
9686,2012-02-20,0,1
9711,2012-02-20,0,1
9932,2012-02-20,16092,969
10020,2012-02-20,0,1
10230,2012-02-20,228417,1217
10233,2012-02-20,152923,977
10255,2012-02-20,0,1
10316,2012-02-20,0,1
10448,2012-02-20,0,1
10511,2012-02-20,0,1
10524,2012-02-20,0,1
10653,2012-02-20,0,1
10772,2012-02-20,0,1
10810,2012-02-20,0,1
11004,2012-02-20,4900,2
11270,2012-02-20,0,1
11271,2012-02-20,0,1
11379,2012-02-20,41323,230
11434,2012-02-20,0,1
11486,2012-02-20,0,1
11600,2012-02-20,6620,2
11613,2012-02-20,0,1
11637,2012-02-20,0,1
11652,2012-02-20,0,1
11655,2012-02-20,13692,1409
11750,2012-02-20,0,1
11789,2012-02-20,0,1
11805,2012-02-20,0,1
11822,2012-02-20,0,1
11825,2012-02-20,15786,1492
11827,2012-02-20,0,1
11834,2012-02-20,0,1
11889,2012-02-20,0,1
11961,2012-02-20,0,1
11971,2012-02-20,53880,22
11975,2012-02-20,0,1
12002,2012-02-20,0,1
12006,2012-02-20,0,1
12091,2012-02-20,0,1
12166,2012-02-20,0,1
12202,2012-02-20,0,1
12223,2012-02-20,0,1
12316,2012-02-20,0,1
12400,2012-02-20,6290,2
12538,2012-02-20,0,1
12600,2012-02-20,5710,2
12615,2012-02-20,17135,1425
12670,2012-02-20,20545,1562
12760,2012-02-20,0,1
12807,2012-02-20,0,1
12976,2012-02-20,45584,1089
13062,2012-02-20,10687,749
13079,2012-02-20,4953,1767
13080,2012-02-20,0,1
13082,2012-02-20,0,1
13083,2012-02-20,0,1
13084,2012-02-20,8887,1353
13085,2012-02-20,6660,1514
13086,2012-02-20,13913,143
13087,2012-02-20,13573,409
13089,2012-02-20,16450,1073
13091,2012-02-20,0,1
13092,2012-02-20,0,1
13111,2012-02-20,8195,997
13117,2012-02-20,13703,1330
13118,2012-02-20,12365,1600
13147,2012-02-20,47721,1776
13150,2012-02-20,10161,1341
13173,2012-02-20,30630,1344
13200,2012-02-20,0,1
13201,2012-02-20,0,1
13210,2012-02-20,13649,1257
13213,2012-02-20,7276,196
13216,2012-02-20,0,1
13217,2012-02-20,14743,1131
13225,2012-02-20,9147,373
13235,2012-02-20,17602,1334
13241,2012-02-20,12692,741
13243,2012-02-20,29020,1319
13244,2012-02-20,10120,922
13259,2012-02-20,21156,893
13262,2012-02-20,7269,90
13263,2012-02-20,0,1
13270,2012-02-20,6822,1442
13273,2012-02-20,14181,1206
13288,2012-02-20,11902,1251
13290,2012-02-20,12006,306
13294,2012-02-20,15007,416
13296,2012-02-20,9523,52
13298,2012-02-20,88562,945
13300,2012-02-20,7192,1655
13301,2012-02-20,11462,306
13302,2012-02-20,8444,1633
13304,2012-02-20,36156,1618
13305,2012-02-20,45526,1513
13309,2012-02-20,14570,1229
13311,2012-02-20,10117,917
13313,2012-02-20,11167,888
13314,2012-02-20,22615,860
13315,2012-02-20,60062,482
13320,2012-02-20,20221,1083
13323,2012-02-20,7469,3
13325,2012-02-20,19843,1665
13326,2012-02-20,32859,878
13331,2012-02-20,7639,995
13332,2012-02-20,28425,1010
13334,2012-02-20,5371,1556
13336,2012-02-20,13033,1766
13337,2012-02-20,4964,1556
13344,2012-02-20,33258,854
13347,2012-02-20,0,1
13349,2012-02-20,9409,621
13359,2012-02-20,15123,810
13362,2012-02-20,0,1
13364,2012-02-20,36631,1544
13367,2012-02-20,2849,1845
13370,2012-02-20,0,1
13374,2012-02-20,10461,815
13380,2012-02-20,14584,1061
13381,2012-02-20,14889,1232
13382,2012-02-20,19563,1362
13383,2012-02-20,34524,61
13384,2012-02-20,19618,1390
13385,2012-02-20,12458,1275
13402,2012-02-20,9545,1073
13403,2012-02-20,9983,1160
13405,2012-02-20,3401,1090
