"product","date","revenue","units","price"
13930,"2012-01-30",24921,1362,18.2973568281938
13931,"2012-01-30",54465,1474,36.9504748982361
13934,"2012-01-30",55736,886,62.9074492099323
13935,"2012-01-30",178384,148,1205.2972972973
13936,"2012-01-30",120403,966,124.640786749482
13938,"2012-01-30",99774,264,377.931818181818
13940,"2012-01-30",72554,1721,42.158047646717
14105,"2012-01-30",0,1,0
14128,"2012-01-30",0,1,0
14193,"2012-01-30",9690,2,4845
14339,"2012-01-30",0,1,0
14365,"2012-01-30",0,1,0
14371,"2012-01-30",0,1,0
14427,"2012-01-30",0,1,0
14453,"2012-01-30",5300,648,8.17901234567901
14521,"2012-01-30",0,1,0
14618,"2012-01-30",0,1,0
14821,"2012-01-30",0,1,0
14835,"2012-01-30",0,1,0
14840,"2012-01-30",5452,744,7.32795698924731
15071,"2012-01-30",7952,263,30.2357414448669
15096,"2012-01-30",8952,1442,6.20804438280166
15159,"2012-01-30",57179,1581,36.1663504111322
15209,"2012-01-30",43285,1097,39.457611668186
15218,"2012-01-30",0,1,0
15229,"2012-01-30",3747,1442,2.59847434119279
15281,"2012-01-30",0,1,0
15285,"2012-01-30",50158,1013,49.5143139190523
15358,"2012-01-30",16447,1296,12.6905864197531
15575,"2012-01-30",0,1,0
15649,"2012-01-30",34799,126,276.18253968254
15735,"2012-01-30",10803,597,18.0954773869347
15766,"2012-01-30",5555,1766,3.14552661381653
15840,"2012-01-30",4104,1745,2.35186246418338
15953,"2012-01-30",35687,853,41.8370457209848
15982,"2012-01-30",10147,986,10.2910750507099
16025,"2012-01-30",3894,814,4.78378378378378
16183,"2012-01-30",0,1,0
16353,"2012-01-30",111735,311,359.27652733119
16626,"2012-01-30",0,1,0
16717,"2012-01-30",0,1,0
16738,"2012-01-30",0,1,0
16761,"2012-01-30",36629,1267,28.9100236779795
16892,"2012-01-30",3547,545,6.50825688073394
16902,"2012-01-30",4306,800,5.3825
16909,"2012-01-30",4369,1556,2.80784061696658
17153,"2012-01-30",283822,920,308.502173913043
17158,"2012-01-30",18100,2,9050
17341,"2012-01-30",31461,1205,26.1087136929461
17342,"2012-01-30",0,1,0
17356,"2012-01-30",4381,910,4.81428571428571
17370,"2012-01-30",0,1,0
17598,"2012-01-30",3491,672,5.19494047619048
17752,"2012-01-30",0,1,0
17790,"2012-01-30",16733,990,16.9020202020202
17876,"2012-01-30",220070,1611,136.604593420236
17960,"2012-01-30",12091,1468,8.23637602179837
17970,"2012-01-30",14687,1677,8.75790101371497
17989,"2012-01-30",0,1,0
18079,"2012-01-30",14061,990,14.2030303030303
18105,"2012-01-30",6475,702,9.22364672364672
18164,"2012-01-30",29480,969,30.4231166150671
18214,"2012-01-30",0,1,0
18223,"2012-01-30",8632,305,28.3016393442623
18375,"2012-01-30",15363,1238,12.4095315024233
18416,"2012-01-30",0,1,0
859,"2012-02-06",1000,2,500
863,"2012-02-06",4136,853,4.84876905041032
869,"2012-02-06",14850,97,153.092783505155
871,"2012-02-06",0,1,0
880,"2012-02-06",3440,989,3.47826086956522
881,"2012-02-06",14041,1811,7.75317504141358
883,"2012-02-06",12231,814,15.0257985257985
890,"2012-02-06",12075,1181,10.2243861134632
892,"2012-02-06",10560,1443,7.31808731808732
893,"2012-02-06",12022,1365,8.80732600732601
894,"2012-02-06",12749,330,38.6333333333333
959,"2012-02-06",0,1,0
963,"2012-02-06",0,1,0
969,"2012-02-06",0,1,0
971,"2012-02-06",10290,2,5145
980,"2012-02-06",0,1,0
981,"2012-02-06",0,1,0
983,"2012-02-06",0,1,0
990,"2012-02-06",0,1,0
992,"2012-02-06",0,1,0
993,"2012-02-06",0,1,0
994,"2012-02-06",0,1,0
1799,"2012-02-06",5547,415,13.366265060241
1800,"2012-02-06",7701,1205,6.39087136929461
1802,"2012-02-06",9898,1365,7.25128205128205
2022,"2012-02-06",0,1,0
2031,"2012-02-06",0,1,0
2060,"2012-02-06",0,1,0
2080,"2012-02-06",0,1,0
2083,"2012-02-06",6755,887,7.61555806087937
2155,"2012-02-06",0,1,0
2186,"2012-02-06",0,1,0
2250,"2012-02-06",0,1,0
2261,"2012-02-06",0,1,0
2286,"2012-02-06",7059,1745,4.04527220630372
2332,"2012-02-06",11322,1107,10.2276422764228
2342,"2012-02-06",13103,916,14.3045851528384
2371,"2012-02-06",0,1,0
2394,"2012-02-06",20022,1536,13.03515625
2673,"2012-02-06",0,1,0
2692,"2012-02-06",12783,1120,11.4133928571429
2810,"2012-02-06",1867,1665,1.12132132132132
2825,"2012-02-06",0,1,0
2897,"2012-02-06",0,1,0
3004,"2012-02-06",22435,1745,12.8567335243553
3005,"2012-02-06",29421,385,76.4181818181818
3006,"2012-02-06",20067,13,1543.61538461538
3031,"2012-02-06",53036,815,65.0748466257669
3130,"2012-02-06",45395,815,55.6993865030675
3207,"2012-02-06",33042,1568,21.0727040816327
3278,"2012-02-06",19577,811,24.1393341553637
3384,"2012-02-06",0,1,0
3428,"2012-02-06",6804,347,19.6080691642651
3431,"2012-02-06",4070,1329,3.06245297215952
3432,"2012-02-06",6285,180,34.9166666666667
3437,"2012-02-06",1380,2,690
3451,"2012-02-06",0,1,0
3518,"2012-02-06",0,1,0
3547,"2012-02-06",0,1,0
3707,"2012-02-06",0,1,0
3738,"2012-02-06",10812,1353,7.99113082039911
3768,"2012-02-06",2641,52,50.7884615384615
3822,"2012-02-06",106151,217,489.175115207373
3841,"2012-02-06",38931,598,65.1020066889632
3982,"2012-02-06",2408,1745,1.37994269340974
4058,"2012-02-06",12591,740,17.0148648648649
4145,"2012-02-06",0,1,0
4216,"2012-02-06",0,1,0
4329,"2012-02-06",0,1,0
4376,"2012-02-06",3851,220,17.5045454545455
4402,"2012-02-06",3030,52,58.2692307692308
4404,"2012-02-06",0,1,0
4413,"2012-02-06",3249,225,14.44
4445,"2012-02-06",2425,1329,1.82468021068473
4620,"2012-02-06",0,1,0
4636,"2012-02-06",2010,2,1005
4652,"2012-02-06",3343,234,14.2863247863248
5034,"2012-02-06",17371,464,37.4375
5097,"2012-02-06",12600,365,34.5205479452055
5106,"2012-02-06",0,1,0
5204,"2012-02-06",31019,815,38.0601226993865
5239,"2012-02-06",0,1,0
5257,"2012-02-06",8946,1556,5.74935732647815
5277,"2012-02-06",17923,853,21.0117233294256
5309,"2012-02-06",17098,1767,9.67628749292586
5328,"2012-02-06",0,1,0
5429,"2012-02-06",10841,180,60.2277777777778
5434,"2012-02-06",24546,24,1022.75
5545,"2012-02-06",8832,940,9.39574468085106
5546,"2012-02-06",15044,1387,10.846431146359
5587,"2012-02-06",0,1,0
5621,"2012-02-06",17100,1237,13.823767178658
5694,"2012-02-06",10030,2,5015
5770,"2012-02-06",0,1,0
5802,"2012-02-06",26671,285,93.5824561403509
5805,"2012-02-06",38771,431,89.9559164733179
5828,"2012-02-06",39945,1398,28.5729613733906
5855,"2012-02-06",198964,368,540.663043478261
5928,"2012-02-06",0,1,0
5933,"2012-02-06",5797,1398,4.14663805436338
5942,"2012-02-06",7454,381,19.5643044619423
5950,"2012-02-06",2888,3,962.666666666667
5977,"2012-02-06",22771,98,232.357142857143
5980,"2012-02-06",45648,1625,28.0910769230769
5981,"2012-02-06",48112,1393,34.5384063173008
5982,"2012-02-06",72876,1310,55.630534351145
5984,"2012-02-06",56004,1707,32.8084358523726
5985,"2012-02-06",165572,689,240.307692307692
5987,"2012-02-06",21133,230,91.8826086956522
5989,"2012-02-06",69202,1543,44.848995463383
5992,"2012-02-06",26776,311,86.096463022508
5995,"2012-02-06",0,1,0
5996,"2012-02-06",4723,180,26.2388888888889
6009,"2012-02-06",3515,1054,3.33491461100569
6010,"2012-02-06",6113,1365,4.47838827838828
6011,"2012-02-06",0,1,0
6014,"2012-02-06",25074,999,25.0990990990991
6015,"2012-02-06",25571,1468,17.4189373297003
6018,"2012-02-06",16044,513,31.2748538011696
6019,"2012-02-06",20183,781,25.842509603073
6022,"2012-02-06",0,1,0
6023,"2012-02-06",0,1,0
6024,"2012-02-06",0,1,0
6025,"2012-02-06",74044,1454,50.9243466299862
6026,"2012-02-06",50812,1690,30.0662721893491
6032,"2012-02-06",22790,1237,18.4236054971706
6050,"2012-02-06",26326,811,32.4611590628853
6060,"2012-02-06",20659,143,144.468531468531
6063,"2012-02-06",46407,650,71.3953846153846
6064,"2012-02-06",21916,358,61.2178770949721
6065,"2012-02-06",15341,530,28.9452830188679
6066,"2012-02-06",52379,1684,31.103919239905
6075,"2012-02-06",21055,1398,15.0608011444921
6076,"2012-02-06",38621,1189,32.4819175777965
6078,"2012-02-06",0,1,0
6079,"2012-02-06",2600,1181,2.20152413209145
6081,"2012-02-06",43595,129,337.945736434109
6082,"2012-02-06",34367,1235,27.8275303643725
6083,"2012-02-06",19889,1129,17.6164747564216
6088,"2012-02-06",0,1,0
6090,"2012-02-06",0,1,0
6124,"2012-02-06",89774,1681,53.4051160023795
6126,"2012-02-06",30347,1313,23.1127189642041
6127,"2012-02-06",73905,1260,58.6547619047619
6130,"2012-02-06",91316,1742,52.4202066590126
6136,"2012-02-06",33241,632,52.5965189873418
6145,"2012-02-06",0,1,0
6146,"2012-02-06",7933,3,2644.33333333333
6149,"2012-02-06",7442,883,8.42808607021518
6152,"2012-02-06",0,1,0
6160,"2012-02-06",0,1,0
6169,"2012-02-06",11860,1316,9.01215805471125
6176,"2012-02-06",10750,1828,5.88074398249453
6179,"2012-02-06",0,1,0
6210,"2012-02-06",11183,545,20.5192660550459
6221,"2012-02-06",82999,430,193.020930232558
6235,"2012-02-06",0,1,0
6249,"2012-02-06",6517,1697,3.84030642309959
6253,"2012-02-06",0,1,0
6270,"2012-02-06",9442,1280,7.3765625
6279,"2012-02-06",0,1,0
6296,"2012-02-06",16755,1367,12.2567666422824
6297,"2012-02-06",12588,1224,10.2843137254902
6298,"2012-02-06",12721,1127,11.2874889086069
6299,"2012-02-06",13467,1208,11.148178807947
6300,"2012-02-06",12704,1093,11.6230558096981
6301,"2012-02-06",12289,1007,12.2035749751738
6302,"2012-02-06",3508,1291,2.71727343144849
6303,"2012-02-06",4457,1073,4.15377446411929
6304,"2012-02-06",0,1,0
6305,"2012-02-06",0,1,0
6306,"2012-02-06",21561,1291,16.70100697134
6308,"2012-02-06",9137,1223,7.47097301717089
6309,"2012-02-06",8473,1054,8.03889943074004
6312,"2012-02-06",20158,435,46.3402298850575
6313,"2012-02-06",12927,1633,7.91610532761788
6316,"2012-02-06",5736,1745,3.28710601719198
6317,"2012-02-06",7631,181,42.1602209944751
6318,"2012-02-06",0,1,0
6365,"2012-02-06",0,1,0
6504,"2012-02-06",0,1,0
6643,"2012-02-06",0,1,0
6675,"2012-02-06",0,1,0
6706,"2012-02-06",5589,1353,4.13082039911308
6709,"2012-02-06",0,1,0
6761,"2012-02-06",5900,648,9.10493827160494
6799,"2012-02-06",0,1,0
6808,"2012-02-06",5730,989,5.79373104145602
6814,"2012-02-06",7200,1766,4.07701019252548
6818,"2012-02-06",5100,648,7.87037037037037
6882,"2012-02-06",0,1,0
6932,"2012-02-06",0,1,0
6969,"2012-02-06",0,1,0
6971,"2012-02-06",6651,1801,3.6929483620211
7165,"2012-02-06",45841,1589,28.8489616110761
7198,"2012-02-06",20963,772,27.1541450777202
7270,"2012-02-06",0,1,0
7327,"2012-02-06",0,1,0
7489,"2012-02-06",0,1,0
7769,"2012-02-06",10096,1793,5.63078639152259
7770,"2012-02-06",39761,1376,28.8960755813953
7800,"2012-02-06",43640,1454,30.0137551581843
7916,"2012-02-06",0,1,0
7979,"2012-02-06",24342,760,32.0289473684211
7994,"2012-02-06",122904,1084,113.380073800738
8033,"2012-02-06",97234,20,4861.7
8035,"2012-02-06",43562,1256,34.6831210191083
8098,"2012-02-06",14810,381,38.8713910761155
8123,"2012-02-06",9503,1546,6.14683053040103
8153,"2012-02-06",32031,1521,21.0591715976331
8188,"2012-02-06",19466,1795,10.8445682451253
8207,"2012-02-06",0,1,0
8214,"2012-02-06",0,1,0
8231,"2012-02-06",3508,365,9.61095890410959
8246,"2012-02-06",0,1,0
8288,"2012-02-06",0,1,0
8348,"2012-02-06",2310,1442,1.60194174757282
8421,"2012-02-06",0,1,0
8478,"2012-02-06",0,1,0
8504,"2012-02-06",0,1,0
8642,"2012-02-06",107865,955,112.947643979058
8676,"2012-02-06",28008,1525,18.3659016393443
8717,"2012-02-06",8378,708,11.8333333333333
8789,"2012-02-06",190968,449,425.318485523385
8842,"2012-02-06",7224,1160,6.22758620689655
9097,"2012-02-06",30273,1015,29.8256157635468
9257,"2012-02-06",17196,969,17.7461300309598
9318,"2012-02-06",0,1,0
9362,"2012-02-06",0,1,0
9442,"2012-02-06",14985,989,15.1516683518706
9453,"2012-02-06",0,1,0
9686,"2012-02-06",0,1,0
9711,"2012-02-06",0,1,0
9932,"2012-02-06",22568,1291,17.4810224632068
10020,"2012-02-06",0,1,0
10230,"2012-02-06",222129,1176,188.885204081633
10233,"2012-02-06",149949,958,156.522964509395
10255,"2012-02-06",0,1,0
10316,"2012-02-06",0,1,0
10448,"2012-02-06",0,1,0
10511,"2012-02-06",0,1,0
10524,"2012-02-06",0,1,0
10653,"2012-02-06",0,1,0
10772,"2012-02-06",0,1,0
10810,"2012-02-06",0,1,0
11004,"2012-02-06",4900,2,2450
11270,"2012-02-06",0,1,0
11271,"2012-02-06",0,1,0
11379,"2012-02-06",48527,322,150.704968944099
11434,"2012-02-06",0,1,0
11486,"2012-02-06",0,1,0
11600,"2012-02-06",0,1,0
11613,"2012-02-06",0,1,0
11637,"2012-02-06",0,1,0
11652,"2012-02-06",0,1,0
11655,"2012-02-06",11799,1409,8.37402413058907
11750,"2012-02-06",0,1,0
11789,"2012-02-06",0,1,0
11805,"2012-02-06",0,1,0
11822,"2012-02-06",0,1,0
11825,"2012-02-06",24537,32,766.78125
11827,"2012-02-06",0,1,0
11834,"2012-02-06",0,1,0
11889,"2012-02-06",0,1,0
11961,"2012-02-06",0,1,0
11971,"2012-02-06",58479,101,579
11975,"2012-02-06",4718,648,7.28086419753086
12002,"2012-02-06",0,1,0
12006,"2012-02-06",4220,2,2110
12091,"2012-02-06",0,1,0
12166,"2012-02-06",0,1,0
12202,"2012-02-06",0,1,0
12223,"2012-02-06",0,1,0
12316,"2012-02-06",0,1,0
12400,"2012-02-06",0,1,0
12538,"2012-02-06",0,1,0
12600,"2012-02-06",0,1,0
12615,"2012-02-06",15481,1380,11.218115942029
12670,"2012-02-06",19048,1515,12.5729372937294
12760,"2012-02-06",0,1,0
12807,"2012-02-06",0,1,0
12976,"2012-02-06",32472,713,45.5427769985975
13062,"2012-02-06",12204,845,14.4426035502959
13079,"2012-02-06",4677,1755,2.66495726495726
13080,"2012-02-06",0,1,0
13082,"2012-02-06",0,1,0
13083,"2012-02-06",0,1,0
13084,"2012-02-06",8220,990,8.3030303030303
13085,"2012-02-06",7249,1525,4.75344262295082
13086,"2012-02-06",14059,263,53.4562737642586
13087,"2012-02-06",12572,409,30.7383863080685
13089,"2012-02-06",22046,1038,21.2389210019268
13091,"2012-02-06",0,1,0
13092,"2012-02-06",0,1,0
13111,"2012-02-06",9258,1036,8.93629343629344
13117,"2012-02-06",10032,702,14.2905982905983
13118,"2012-02-06",9688,1330,7.28421052631579
13147,"2012-02-06",24403,1172,20.8216723549488
13150,"2012-02-06",10668,1280,8.334375
13173,"2012-02-06",29726,1359,21.8734363502575
13200,"2012-02-06",0,1,0
13201,"2012-02-06",0,1,0
13210,"2012-02-06",15260,1227,12.4368378158109
13213,"2012-02-06",8111,582,13.9364261168385
13216,"2012-02-06",0,1,0
13217,"2012-02-06",14574,1095,13.3095890410959
13225,"2012-02-06",10889,582,18.7096219931271
13235,"2012-02-06",16175,1273,12.7062058130401
13241,"2012-02-06",15193,792,19.1830808080808
13243,"2012-02-06",29317,1331,22.0262960180316
13244,"2012-02-06",9944,883,11.2616081540204
13259,"2012-02-06",20065,863,23.2502896871379
13262,"2012-02-06",8152,1745,4.67163323782235
13263,"2012-02-06",0,1,0
13270,"2012-02-06",5627,989,5.68958543983822
13273,"2012-02-06",12533,1081,11.5938945420907
13288,"2012-02-06",10902,1160,9.39827586206897
13290,"2012-02-06",11933,251,47.5418326693227
13294,"2012-02-06",15075,440,34.2613636363636
13296,"2012-02-06",8898,81,109.851851851852
13298,"2012-02-06",84306,894,94.3020134228188
13300,"2012-02-06",6895,1687,4.08713692946058
13301,"2012-02-06",10274,181,56.7624309392265
13302,"2012-02-06",8834,1725,5.12115942028985
13304,"2012-02-06",33925,1577,21.5123652504756
13305,"2012-02-06",44874,1543,29.0823071937784
13309,"2012-02-06",13459,1100,12.2354545454545
13311,"2012-02-06",12031,1013,11.8766041461007
13313,"2012-02-06",10713,797,13.4416562107905
13314,"2012-02-06",26033,883,29.4824462061155
13315,"2012-02-06",57019,429,132.911421911422
13320,"2012-02-06",20000,966,20.703933747412
13323,"2012-02-06",10336,305,33.8885245901639
13325,"2012-02-06",14729,250,58.916
13326,"2012-02-06",31169,797,39.107904642409
13331,"2012-02-06",14589,1539,9.47953216374269
13332,"2012-02-06",28495,959,29.7132429614181
13334,"2012-02-06",16457,702,23.4430199430199
13336,"2012-02-06",17401,415,41.9301204819277
13337,"2012-02-06",6856,365,18.7835616438356
13344,"2012-02-06",27909,839,33.2646007151371
13347,"2012-02-06",0,1,0
13349,"2012-02-06",9287,471,19.7176220806794
13359,"2012-02-06",15439,810,19.0604938271605
13362,"2012-02-06",0,1,0
13364,"2012-02-06",45088,1612,27.970223325062
13367,"2012-02-06",3905,358,10.9078212290503
13370,"2012-02-06",0,1,0
13374,"2012-02-06",10672,716,14.9050279329609
13380,"2012-02-06",14370,1085,13.2442396313364
13381,"2012-02-06",15484,1295,11.9567567567568
13382,"2012-02-06",18494,1359,13.6085356880059
13383,"2012-02-06",32498,79,411.367088607595
13384,"2012-02-06",15495,1294,11.9744976816074
13385,"2012-02-06",12838,1302,9.86021505376344
13402,"2012-02-06",9164,1182,7.75296108291032
13403,"2012-02-06",7636,853,8.95193434935522
13405,"2012-02-06",4392,1316,3.33738601823708
13406,"2012-02-06",0,1,0
13407,"2012-02-06",4255,1666,2.55402160864346
13414,"2012-02-06",0,1,0
13416,"2012-02-06",6500,1546,4.20439844760673
13426,"2012-02-06",33675,258,130.523255813953
13428,"2012-02-06",15129,415,36.455421686747
13429,"2012-02-06",9345,180,51.9166666666667
13432,"2012-02-06",1500,2,750
13433,"2012-02-06",2735,989,2.76541961577351
13438,"2012-02-06",21099,1297,16.2675404780262
13439,"2012-02-06",25151,935,26.8994652406417
13443,"2012-02-06",11352,1784,6.36322869955157
13444,"2012-02-06",7653,1611,4.75046554934823
13446,"2012-02-06",13550,2,6775
13453,"2012-02-06",7123,41,173.731707317073
13458,"2012-02-06",22804,589,38.7164685908319
13461,"2012-02-06",96237,788,122.128172588832
13463,"2012-02-06",461008,1472,313.184782608696
13464,"2012-02-06",0,1,0
13467,"2012-02-06",101415,597,169.874371859296
13482,"2012-02-06",8817,940,9.37978723404255
13499,"2012-02-06",0,1,0
13515,"2012-02-06",14207,1588,8.94647355163728
13520,"2012-02-06",41696,574,72.6411149825784
13526,"2012-02-06",15756,1171,13.4551665243382
13527,"2012-02-06",29041,732,39.6734972677596
13528,"2012-02-06",100717,1549,65.020658489348
13531,"2012-02-06",25185,1255,20.0677290836653
13532,"2012-02-06",52540,1572,33.4223918575064
13533,"2012-02-06",13299,1183,11.2417582417582
13535,"2012-02-06",0,1,0
13537,"2012-02-06",0,1,0
13550,"2012-02-06",0,1,0
13554,"2012-02-06",0,1,0
13556,"2012-02-06",133375,70,1905.35714285714
13561,"2012-02-06",7705,536,14.375
13571,"2012-02-06",11064,174,63.5862068965517
13574,"2012-02-06",6042,875,6.90514285714286
13582,"2012-02-06",19072,1153,16.5411968777103
13594,"2012-02-06",15965,1329,12.012791572611
13595,"2012-02-06",25004,1329,18.8141459744169
13596,"2012-02-06",49645,1181,42.0364098221846
13600,"2012-02-06",13003,940,13.8329787234043
13604,"2012-02-06",27265,940,29.0053191489362
13611,"2012-02-06",12819,1611,7.95716945996276
13615,"2012-02-06",91349,523,174.663479923518
13627,"2012-02-06",6935,464,14.9461206896552
13628,"2012-02-06",4392,190,23.1157894736842
13629,"2012-02-06",9048,234,38.6666666666667
13633,"2012-02-06",13718,1079,12.7136237256719
13637,"2012-02-06",23568,1337,17.6275243081526
13643,"2012-02-06",26444,974,27.1498973305955
13644,"2012-02-06",62304,1178,52.8896434634975
13645,"2012-02-06",16241,1120,14.5008928571429
13650,"2012-02-06",5470,480,11.3958333333333
13651,"2012-02-06",6651,966,6.88509316770186
13653,"2012-02-06",25296,1645,15.3775075987842
13658,"2012-02-06",13170,431,30.5568445475638
13663,"2012-02-06",9126,1239,7.36561743341404
13664,"2012-02-06",0,1,0
13666,"2012-02-06",5568,143,38.9370629370629
13684,"2012-02-06",43460,1707,25.4598711189221
13685,"2012-02-06",12999,108,120.361111111111
13688,"2012-02-06",10317,765,13.4862745098039
13781,"2012-02-06",32396,224,144.625
13782,"2012-02-06",24733,1472,16.8023097826087
13790,"2012-02-06",18546,924,20.0714285714286
13792,"2012-02-06",15989,828,19.31038647343
13796,"2012-02-06",21145,1022,20.6898238747554
13797,"2012-02-06",31386,1356,23.146017699115
13805,"2012-02-06",22476,97,231.711340206186
13890,"2012-02-06",31147,820,37.9841463414634
13892,"2012-02-06",70607,988,71.4645748987854
13893,"2012-02-06",0,1,0
13894,"2012-02-06",0,1,0
13917,"2012-02-06",0,1,0
13930,"2012-02-06",20268,1172,17.2935153583618
13931,"2012-02-06",52563,1477,35.5876777251185
13934,"2012-02-06",46965,753,62.3705179282869
13935,"2012-02-06",159926,17,9407.41176470588
13936,"2012-02-06",107230,800,134.0375
13938,"2012-02-06",83230,60,1387.16666666667
13940,"2012-02-06",75772,1756,43.1503416856492
14105,"2012-02-06",0,1,0
14128,"2012-02-06",0,1,0
14193,"2012-02-06",0,1,0
14339,"2012-02-06",0,1,0
14365,"2012-02-06",0,1,0
14371,"2012-02-06",0,1,0
14427,"2012-02-06",0,1,0
14453,"2012-02-06",5300,2,2650
14521,"2012-02-06",19150,1329,14.4093303235515
14618,"2012-02-06",0,1,0
14821,"2012-02-06",740,2,370
14835,"2012-02-06",0,1,0
14840,"2012-02-06",4150,415,10
15071,"2012-02-06",7835,296,26.4695945945946
15096,"2012-02-06",9947,1181,8.4225232853514
15159,"2012-02-06",52450,1512,34.6891534391534
15209,"2012-02-06",35889,947,37.8975712777191
15218,"2012-02-06",0,1,0
15229,"2012-02-06",3150,1181,2.66723116003387
15281,"2012-02-06",0,1,0
15285,"2012-02-06",38757,824,47.0351941747573
15358,"2012-02-06",13985,1198,11.6736227045075
15575,"2012-02-06",0,1,0
15649,"2012-02-06",28603,1755,16.2980056980057
